"","sublabel","roi","network","PC1","PC2","cluster","category","diff"
"408","sub-024","Left_vAI","Limbic",-0.0505655135637453,0.00298253564463152,-0.0235592662057422,0.0471963084536068,-0.070755574659349
"409","sub-025","Left_vAI","Limbic",0.0766011902637442,-0.0540926175359413,0.0178465220322558,-0.00985243625675456,0.0276989582890104
"410","sub-026","Left_vAI","Limbic",-0.0154435874218033,-0.0164668742133867,-0.0456088766428762,-0.0272351578645114,-0.0183737187783648
"411","sub-027","Left_vAI","Limbic",-0.0116992998588025,-0.0209931181909096,-0.0218158933143347,0.0788343541295932,-0.100650247443928
"412","sub-028","Left_vAI","Limbic",-0.0485231416553044,-0.00298267961920816,-0.022950120185635,-0.00542495334729176,-0.0175251668383432
"413","sub-029","Left_vAI","Limbic",-0.0348858453938926,-0.0189526340370919,-0.053732490639367,-0.0149455693750407,-0.0387869212643263
"414","sub-030","Left_vAI","Limbic",-0.0115956250221029,-0.0240702878324441,-0.0584709599201113,0.0358904125183649,-0.0943613724384762
"415","sub-031","Left_vAI","Limbic",-0.0022666954560633,-0.00915314193084457,0.0238533429268474,-0.00675524659166546,0.0306085895185129
"416","sub-032","Left_vAI","Limbic",0.101728241877923,-0.0240399399041084,0.0126388679996349,0.0263823578144607,-0.0137434898148258
"417","sub-033","Left_vAI","Limbic",-0.0326709776365115,0.00130394288382743,-0.0589765477474632,-0.0399701534298335,-0.0190063943176297
"418","sub-034","Left_vAI","Limbic",-0.0207951644961537,0.0569174700391194,0.0443256707985928,-0.00236950104256916,0.046695171841162
"419","sub-035","Left_vAI","Limbic",-0.0242680786626847,-0.0466578761180054,-0.0498803221992338,-0.0338509982846834,-0.0160293239145504
"420","sub-036","Left_vAI","Limbic",-0.0017845748918477,-0.00684044594391139,-0.00531145086174952,-0.0223476568418145,0.017036205980065
"421","sub-037","Left_vAI","Limbic",-0.0433216028378713,-0.0431163459188631,-0.0548905524163774,-0.0239905583962394,-0.030899994020138
"422","sub-038","Left_vAI","Limbic",0.0273289259804965,-0.0328486872935491,-0.0187075505075759,-0.0580345927817183,0.0393270422741424
"423","sub-039","Left_vAI","Limbic",-0.0391957936573958,-0.0214259526013881,-0.0146756354667317,-0.0444885668427129,0.0298129313759812
"424","sub-040","Left_vAI","Limbic",0.0264596586004485,-0.0194363705348643,-0.0105602133242345,-0.0167127424742981,0.0061525291500636
"425","sub-041","Left_vAI","Limbic",0.00871226051441835,0.00811448905224114,-0.0138777129901145,-0.0209959932342513,0.0071182802441368
"426","sub-042","Left_vAI","Limbic",0.0159414256906911,-0.0365240449660015,-0.0262481257236397,-0.0209751990213009,-0.0052729267023388
"427","sub-043","Left_vAI","Limbic",0.0394566443544904,0.0171788316788466,0.0277607734830998,0.00451038816404076,0.023250385319059
"428","sub-044","Left_vAI","Limbic",0.0415087925537862,-0.0350215379053975,-0.00258222831822128,-0.000997683113350114,-0.00158454520487117
"429","sub-045","Left_vAI","Limbic",0.0714740265607805,0.0957259203051689,0.0881279793743904,0.064293486796973,0.0238344925774174
"430","sub-046","Left_vAI","Limbic",-0.0344313040274653,-0.00155551273831198,0.0160825449300137,-0.0160474421218,0.0321299870518137
"431","sub-047","Left_vAI","Limbic",0.0419273306423242,-0.0384890192611719,0.0226350513682878,0.0606210237624246,-0.0379859723941368
"432","sub-048","Left_vAI","Limbic",0.0118406532246525,0.0649075119470023,0.0512484034730258,0.0418439412679036,0.0094044622051222
"433","sub-049","Left_vAI","Limbic",-0.0643052603590887,-0.0235001190688034,-0.0568280043277392,-0.0551987522741395,-0.0016292520535997
"434","sub-050","Left_vAI","Limbic",0.0439439830362141,-0.00590290170227783,-0.00728493565606659,-0.00338797741110731,-0.00389695824495928
"435","sub-051","Left_vAI","Limbic",0.00420070956531717,0.0010657147347667,-0.0344012112332461,-0.0243649081896807,-0.0100363030435654
"436","sub-052","Left_vAI","Limbic",0.0149062513332526,-0.0177846644735879,0.00621420912181421,-0.0370975522815244,0.0433117614033386
"437","sub-053","Left_vAI","Limbic",-0.0429714325866848,-0.00927212196201336,0.00392583823557326,-0.018292891185528,0.0222187294211013
"438","sub-054","Left_vAI","Limbic",0.00830584246093245,-0.0638123904046181,0.00780980755273933,-0.0224308387570912,0.0302406463098305
"439","sub-055","Left_vAI","Limbic",-0.0253990623354383,-0.0220286693190638,-0.0674076466833072,-0.0493838336419822,-0.018023813041325
"440","sub-056","Left_vAI","Limbic",0.00226112846009206,-0.00519016394040323,-0.0452512469934972,-0.00870915947573939,-0.0365420875177578
"441","sub-057","Left_vAI","Limbic",-0.0043979086351432,0.00288837629772997,0.0179725245162263,-0.0105799892477675,0.0285525137639938
"442","sub-058","Left_vAI","Limbic",0.0207811450386323,-0.0315310228471363,-0.00394683224037036,-0.0237617923941388,0.0198149601537684
"443","sub-059","Left_vAI","Limbic",-0.0609405902988179,-0.00932693253645221,-0.0537956539048209,-0.0388668326615328,-0.0149288212432881
"444","sub-060","Left_vAI","Limbic",0.0717689518410065,0.00373293295792483,0.0839826651525463,0.0097485009845762,0.0742341641679701
"445","sub-061","Left_vAI","Limbic",-0.00891254292240245,0.092234090867575,0.0368816148957738,0.0259663717883551,0.0109152431074187
"446","sub-062","Left_vAI","Limbic",-0.0238127640137683,-0.00191976628061879,-0.0186025455755881,-0.0335388683044235,0.0149363227288354
"447","sub-063","Left_vAI","Limbic",0.00126363029454934,-0.0351714546438581,-0.0518588397298121,-0.0310836687466477,-0.0207751709831644
"448","sub-064","Left_vAI","Limbic",-0.034797578681419,-0.0118069587632972,-0.0204086895108279,-0.0560535793212718,0.0356448898104439
"449","sub-001","Left_VS","Limbic",0.00813599048387143,-0.0237436177510123,0.0875779200076619,-0.00814792302743028,0.0957258430350922
"450","sub-002","Left_VS","Limbic",-0.00553235031213952,0.00617487717799373,-0.00879657859727925,-0.0161513943505744,0.00735481575329515
"451","sub-003","Left_VS","Limbic",-0.0543946004961811,0.0785671749532524,0.10454991351999,0.0336012937759251,0.0709486197440649
"452","sub-004","Left_VS","Limbic",0.0135246441662132,0.101981702785332,0.0290424213941848,0.0219525469471466,0.0070898744470382
"453","sub-005","Left_VS","Limbic",-0.0260323875975132,0.00429271016058831,-0.0331821867523972,0.00951984412396844,-0.0427020308763656
"454","sub-006","Left_VS","Limbic",-0.00177425677297586,-0.0101141569558651,0.031290790874529,0.0506965741319101,-0.0194057832573811
"455","sub-007","Left_VS","Limbic",-0.0184129777628191,-0.00138226449808703,-0.0165025299901983,-0.0058614534718667,-0.0106410765183316
"456","sub-008","Left_VS","Limbic",0.0122011664601863,0.00356361810807448,-0.00501753150732121,0.00453117364680336,-0.00954870515412457
"457","sub-009","Left_VS","Limbic",0.123942883851672,-0.0539324848937386,0.0488070354413639,-0.0324568678936204,0.0812639033349843
"458","sub-010","Left_VS","Limbic",-0.00861204758154255,-0.0109730051957738,-0.0437156735350031,-0.0568250788272365,0.0131094052922334
"459","sub-011","Left_VS","Limbic",0.0131822146126267,0.011546811539601,0.0165445288139377,0.0959881270090926,-0.0794435981951549
"460","sub-012","Left_VS","Limbic",-0.00576002734299741,0.0177818801095135,-0.00283415432128326,-0.00845972039795089,0.00562556607666763
"461","sub-013","Left_VS","Limbic",0.0126411207484291,8.24247120511489e-05,-0.0354311562467153,0.0166295791332834,-0.0520607353799987
"462","sub-014","Left_VS","Limbic",0.017120793373958,-0.0479451860386483,-0.0185185419254357,0.0267775529925107,-0.0452960949179464
"463","sub-015","Left_VS","Limbic",-0.060844107263356,-0.0142780580622669,-0.00610923673883442,-0.0329562431054314,0.026847006366597
"464","sub-016","Left_VS","Limbic",0.122673561604694,-0.0629060490857299,0.0187915547500503,0.0065473868158173,0.012244167934233
"465","sub-017","Left_VS","Limbic",0.140355683129849,0.00548819716081008,0.0997768534182632,0.033309977140762,0.0664668762775012
"466","sub-018","Left_VS","Limbic",-0.0377589263329921,0.00617420527699765,0.0231391636587734,-0.00151731039585647,0.0246564740546299
"467","sub-019","Left_VS","Limbic",0.0445191764345505,-0.0293887766471071,0.00493355471036145,0.00320090985857869,0.00173264485178276
"468","sub-020","Left_VS","Limbic",0.0398022906157994,-0.0179436137157022,0.0408343942325944,-0.0131992782847279,0.0540336725173223
"469","sub-021","Left_VS","Limbic",0.0520218373459763,-0.0668895850717035,0.0162295390481901,0.0349539107676431,-0.018724371719453
"470","sub-022","Left_VS","Limbic",0.0408225099339004,0.0380182582292634,0.0512694523612821,0.084546641141928,-0.0332771887806459
"471","sub-023","Left_VS","Limbic",-0.0409809533681058,0.00105131738905161,-0.03911016006884,-0.0155068960716647,-0.0236032639971753
"472","sub-024","Left_VS","Limbic",0.00520149014543932,-0.0713383380909898,-0.0492910526670675,-0.0578677532661304,0.0085767005990629
"473","sub-025","Left_VS","Limbic",-0.0389923367002195,0.0368283335495814,0.0686731080298826,0.0885882998863474,-0.0199151918564648
"474","sub-026","Left_VS","Limbic",0.00520105821386682,-0.0176189952895149,0.00388385023634241,0.00139259978390502,0.00249125045243739
"475","sub-027","Left_VS","Limbic",0.0194306574370559,-0.0333978756580571,-0.0206187146629401,-0.0128458723692049,-0.0077728422937352
"476","sub-028","Left_VS","Limbic",0.0325488064471793,0.0422853543640105,0.0184135377300954,0.0236162153253546,-0.0052026775952592
"477","sub-029","Left_VS","Limbic",0.0477841434501648,0.0378633120954564,0.0324256006792421,-0.0135942652724117,0.0460198659516538
"478","sub-030","Left_VS","Limbic",0.00964509415970881,-0.0162741863129397,-0.022551033778409,-0.0155276861347901,-0.0070233476436189
"479","sub-031","Left_VS","Limbic",-0.0601290215211508,-0.0470573179432865,-0.0241264178603489,-0.049842231400735,0.0257158135403861
"480","sub-032","Left_VS","Limbic",-0.0663185086329027,-0.00139435827824688,-0.0704662218934322,-0.00573673892991826,-0.0647294829635139
"481","sub-033","Left_VS","Limbic",0.00139119085959428,0.00620160924358272,0.00707498803744736,0.0189166588043266,-0.0118416707668792
"482","sub-034","Left_VS","Limbic",0.0636141042882296,0.00416001240249773,8.39747182099715e-05,0.0176691377998364,-0.0175851630816264
"483","sub-035","Left_VS","Limbic",0.0623169585754188,0.026427818247397,0.0872606021303479,0.0684270838188316,0.0188335183115163
"484","sub-036","Left_VS","Limbic",0.0565180056017171,-0.00939580579835806,0.0939915977836519,0.0248016582521484,0.0691899395315035
"485","sub-037","Left_VS","Limbic",-0.0185181141097381,-0.0518396526119051,-0.032425600679242,-0.0519261242581521,0.0195005235789101
"486","sub-038","Left_VS","Limbic",-0.0343618748112252,0.156374656241485,0.117919192137037,0.0725839116296763,0.0453352805073607
"487","sub-039","Left_VS","Limbic",0.0786641861792884,-0.0420444912399554,0.0107491778904387,0.0502798124197232,-0.0395306345292845
"488","sub-040","Left_VS","Limbic",-0.0360240402419829,0.0370329104200074,0.0121769359324277,-0.0120351296016592,0.0242120655340869
"489","sub-041","Left_VS","Limbic",-0.048620649293784,-0.0386263818354092,-0.0168175225974103,-0.0395537946885132,0.0227362720911029
"490","sub-042","Left_VS","Limbic",-0.0261417377119726,-0.0150174716026028,-0.0589133476273254,0.00168359128587925,-0.0605969389132046
"491","sub-043","Left_VS","Limbic",-0.0455317270566431,0.0248789421730777,-0.0306393625731423,-0.0190622066820792,-0.0115771558910631
"492","sub-044","Left_VS","Limbic",0.0114415531551339,0.0104113971362536,0.00317005622383527,0.00554966745038247,-0.0023796112265472
"493","sub-045","Left_VS","Limbic",0.0803042341669709,0.0534637505801406,0.0562383006016322,0.208275000306921,-0.152036699705289
"494","sub-046","Left_VS","Limbic",0.0096042019559181,-0.0433757424217036,-0.0333293050940379,-0.00889623949358892,-0.024433065600449
"495","sub-047","Left_VS","Limbic",0.00286985158010953,-0.0443903540340307,-0.0294836663046544,-0.0305427439682963,0.0010590776636419
"496","sub-048","Left_VS","Limbic",-0.0234745256997407,-0.0112421724851418,-0.00371589837488135,-0.000187065523868652,-0.0035288328510127
"497","sub-049","Left_VS","Limbic",-0.0284207556531135,0.0140862470571926,-0.0128278417523016,0.0164216717844923,-0.0292495135367939
"498","sub-050","Left_VS","Limbic",0.0222389733273185,0.0335909203029005,-0.00159552099613701,0.0380550156654781,-0.0396505366616151
"499","sub-051","Left_VS","Limbic",-0.0575876501274967,0.0294898374547423,-0.0153685832677296,0.00837657427415361,-0.0237451575418832
"500","sub-052","Left_VS","Limbic",-0.0333159597559383,0.0208982461697488,-0.0155575715649976,0.0253216111511608,-0.0408791827161584
"501","sub-053","Left_VS","Limbic",-0.0462386826096553,0.00206254036528281,-0.0290844442291979,-0.0289200755684315,-0.000164368660766401
"502","sub-054","Left_VS","Limbic",-0.0338369141208038,-0.00107204956702107,-0.0292315249614262,-0.0422395558033354,0.0130080308419092
"503","sub-055","Left_VS","Limbic",0.123251921258125,-0.0292939126043,0.0677661720042504,0.0120767057599031,0.0556894662443473
"504","sub-056","Left_VS","Limbic",-0.00156563888478008,-0.0345434485283783,-0.0476707365673562,-0.0354741818467428,-0.0121965547206134
"505","sub-057","Left_VS","Limbic",0.0288108105971583,0.0224803452159246,0.0109801356262825,0.0522387466121369,-0.0412586109858544
"506","sub-058","Left_VS","Limbic",-0.0597960647689612,0.0690393606587889,-0.0234332345753983,-0.0123677400446361,-0.0110654945307622
"507","sub-059","Left_VS","Limbic",-0.00136541959068048,0.125124127926912,0.0806008750264059,0.0870802002447817,-0.00647932521837581
"508","sub-060","Left_VS","Limbic",-0.0264301714541593,0.0493308426785064,-0.015494575343104,-0.0340382794338118,0.0185437040907078
"509","sub-061","Left_VS","Limbic",-0.026051164845559,-0.0384608548260965,-0.0146336390899359,-0.0449259260698528,0.0302922869799169
"510","sub-062","Left_VS","Limbic",0.0555930040878385,-0.0699815967869617,0.00182645214774181,0.0138229438802602,-0.0119964917325184
"511","sub-063","Left_VS","Limbic",-0.0231341320003118,-0.0305061952500743,-0.0389840058428391,-0.0225140209827253,-0.0164699848601138
"512","sub-064","Left_VS","Limbic",-0.0361808874434073,-0.00805526416545818,-0.0379327684732223,-0.0210375817146342,-0.0168951867585881
"513","sub-001","Pre_SMA","Prefrontal",-0.0944922544519218,0.0110545039664892,-0.0632331310974732,-0.0338718071837944,-0.0293613239136788
"514","sub-002","Pre_SMA","Prefrontal",0.0643987491781902,-0.0160617221806588,0.0227820829201023,-0.00461431561718572,0.027396398537288
"515","sub-003","Pre_SMA","Prefrontal",-0.0715654839043686,0.013697684131218,-0.0285171445605502,-0.023096305349016,-0.0054208392115342
"516","sub-004","Pre_SMA","Prefrontal",0.0216869054457342,-0.0364956924583217,-0.0495435925402676,-0.0165048345526577,-0.0330387579876099
"517","sub-005","Pre_SMA","Prefrontal",-0.026253969902357,-0.00771465015935995,-0.0144236579772148,0.0312709161598975,-0.0456945741371123
"518","sub-006","Pre_SMA","Prefrontal",0.0629937876408024,-0.0245038551128372,0.0368185482947768,0.0199147178121048,0.016903830482672
"519","sub-007","Pre_SMA","Prefrontal",0.168089676360856,0.0199937157875075,0.0747504524394459,0.0749872315029208,-0.000236779063474898
"520","sub-008","Pre_SMA","Prefrontal",0.0603179260889724,0.000618821300030316,0.0403297156688493,-0.00974850098457617,0.0500782166534255
"521","sub-009","Pre_SMA","Prefrontal",-0.0333707785007216,0.0451537890443931,0.0230761489846636,0.0276303712422492,-0.0045542222575856
"522","sub-010","Pre_SMA","Prefrontal",0.0447840868670943,-0.0356119883836459,-0.0019104271589654,0.00900017310506951,-0.0109106002640349
"523","sub-011","Pre_SMA","Prefrontal",0.0189121150299059,0.00413544053728716,-0.00212036480749478,0.0151118873985236,-0.0172322522060184
"524","sub-012","Pre_SMA","Prefrontal",-0.0632601410439156,-0.0151612856742514,-0.00894354591655469,-0.00598616819614805,-0.00295737772040664
"525","sub-013","Pre_SMA","Prefrontal",0.102281537667463,-0.0401440528353304,0.0274666377985225,-0.0314789714128723,0.0589456092113948
"526","sub-014","Pre_SMA","Prefrontal",0.153207906722063,0.0165447849888167,0.0853359136823336,0.0765550782510649,0.0087808354312687
"527","sub-015","Pre_SMA","Prefrontal",0.0969437449935114,-0.0845198216667086,0.0572281828891175,-0.0159434902398142,0.0731716731289317
"528","sub-016","Pre_SMA","Prefrontal",-0.0047590972185942,-0.00868893507483622,-0.0434212037613128,0.00261892329111724,-0.04604012705243
"529","sub-017","Pre_SMA","Prefrontal",0.0640948182407426,0.104052650874756,0.15309524662591,0.031728641314234,0.121366605311676
"530","sub-018","Pre_SMA","Prefrontal",-0.0030288954647253,0.114968527429343,0.126933343221506,0.047633776715727,0.079299566505779
"531","sub-019","Pre_SMA","Prefrontal",-0.000761546895529687,-0.00216044264301336,-0.0287692754594611,0.00492609858366396,-0.0336953740431251
"532","sub-020","Pre_SMA","Prefrontal",0.0475931851666935,-0.0294510749921406,0.0918952170186097,-0.0250512339531133,0.116946450971723
"533","sub-021","Pre_SMA","Prefrontal",-0.00459496407067896,-0.0137608523222647,0.0231181587470135,0.0143218840752651,0.0087962746717484
"534","sub-022","Pre_SMA","Prefrontal",0.0227934555646281,-0.0299651291634203,0.0487228608713869,-0.0105384144967264,0.0592612753681133
"535","sub-023","Pre_SMA","Prefrontal",-0.072843407621079,0.0217191706568524,0.00846065471276271,0.0406779951560502,-0.0322173404432875
"536","sub-024","Pre_SMA","Prefrontal",0.0191234482625134,-0.0300203205541421,-0.0284961338163627,-0.00268127890295667,-0.025814854913406
"537","sub-025","Pre_SMA","Prefrontal",0.0828844463123856,-0.0728139292573548,0.00508051415141757,-0.0278175805834073,0.0328980947348249
"538","sub-026","Pre_SMA","Prefrontal",-0.0308417766164553,0.067063852303715,0.0233282087854998,-0.0100395202845828,0.0333677290700826
"539","sub-027","Pre_SMA","Prefrontal",-0.0376327706042676,0.0284815615779006,-0.0232441885241638,-0.00336719211602294,-0.0198769964081409
"540","sub-028","Pre_SMA","Prefrontal",-0.0554361185886363,-0.0085152904311904,-0.0390050314609378,-0.0515301504922427,0.0125251190313049
"541","sub-029","Pre_SMA","Prefrontal",0.0120159416556511,-0.0431838990358556,0.0114630510698505,0.0100395202845829,0.0014235307852676
"542","sub-030","Pre_SMA","Prefrontal",-0.0957871389733447,0.00972471886047056,-0.0267523279587419,-0.0105176271348757,-0.0162347008238662
"543","sub-031","Pre_SMA","Prefrontal",-0.0272497777368077,0.00713464574459073,0.00361092856852422,-0.00114317868607499,0.00475410725459921
"544","sub-032","Pre_SMA","Prefrontal",0.0566535817188522,0.00152959748339591,0.0830736239208775,-0.01561084652169,0.0986844704425675
"545","sub-033","Pre_SMA","Prefrontal",0.0012496168716261,-0.0339812932562799,-0.0467870337398389,-0.0410527513425456,-0.0057342823972933
"546","sub-034","Pre_SMA","Prefrontal",0.0441538709033053,-0.0457877647164955,0.0789529238577409,-0.0204553495451349,0.0994082734028758
"547","sub-035","Pre_SMA","Prefrontal",0.113347269864002,-0.00947672599561901,0.0701497574880792,0.0448634451325798,0.0252863123554994
"548","sub-036","Pre_SMA","Prefrontal",-0.0689798571653053,-0.0160074302916494,-0.00415677248274565,-0.0233666569609532,0.0192098844782075
"549","sub-037","Pre_SMA","Prefrontal",0.0330305307630691,-0.0193875932027622,0.0381009607609007,0.00744118809119499,0.0306597726697057
"550","sub-038","Pre_SMA","Prefrontal",0.0437421769764576,0.138935938810643,0.148950343695172,0.0775796072275095,0.0713707364676625
"551","sub-039","Pre_SMA","Prefrontal",-0.0156988659712269,0.0227919670675532,0.0508063872716232,0.00471824317000777,0.0460881441016154
"552","sub-040","Pre_SMA","Prefrontal",-0.0260725834169049,0.010875475645163,0.0302401129499234,0.0333307852838344,-0.003090672333911
"553","sub-041","Pre_SMA","Prefrontal",0.0247790591373606,-0.0368276127063062,0.0235802715501088,0.0273391605552721,-0.0037588890051633
"554","sub-042","Pre_SMA","Prefrontal",0.0502007206031289,-0.0469660774753661,-0.00466063059466656,-0.0491338072532493,0.0444731766585827
"555","sub-043","Pre_SMA","Prefrontal",0.0421869412352379,-0.00140837170656142,0.00925847719552116,0.0246144785052984,-0.0153560013097772
"556","sub-044","Pre_SMA","Prefrontal",0.0925966228961725,0.0964774484772306,0.0675341830513834,0.0632291333088564,0.00430504974252699
"557","sub-045","Pre_SMA","Prefrontal",-0.00989721547191526,-0.0308711751420357,-0.032593727680312,-0.0118896133745034,-0.0207041143058086
"558","sub-046","Pre_SMA","Prefrontal",0.091966394153804,-0.0429918184273734,0.0380589124873575,0.0192077553673732,0.0188511571199843
"559","sub-047","Pre_SMA","Prefrontal",-0.0252735330572207,-0.0177062703282547,-0.0604302814270225,-0.00821028237285797,-0.0522199990541645
"560","sub-048","Pre_SMA","Prefrontal",0.0611891970954753,-0.0748040291234165,-0.0513536483684032,-0.0312293054346404,-0.0201243429337628
"561","sub-049","Pre_SMA","Prefrontal",0.0110636233904664,0.0239335784474322,-0.0664165193767832,-0.0123469518125472,-0.054069567564236
"562","sub-050","Pre_SMA","Prefrontal",0.00987691325270745,-0.0619961014312811,-0.0191065730308038,-0.0433640065230108,0.024257433492207
"563","sub-051","Pre_SMA","Prefrontal",-0.0315303022647412,0.00831611326543135,0.00182645214774181,-0.00766983678189724,0.00949628892963905
"564","sub-052","Pre_SMA","Prefrontal",-0.0265935519548992,-0.0160626822502809,-0.0248616376001499,-0.0246768715619957,-0.000184766038154201
"565","sub-053","Pre_SMA","Prefrontal",-0.0727766352073222,0.0181655008865809,-0.0170905188873415,-0.00665131663189881,-0.0104392022554427
"566","sub-054","Pre_SMA","Prefrontal",-0.046459146734985,0.0936778291822142,0.0329299872179921,0.127834012462848,-0.0949040252448559
"567","sub-055","Pre_SMA","Prefrontal",-0.069736947851829,0.00359442878804831,-0.0639708862617461,-0.0314789714128723,-0.0324919148488738
"568","sub-056","Pre_SMA","Prefrontal",-0.0376584341868004,-0.0135076522134862,6.29810385927222e-05,-0.0257375833128446,0.0258005643514373
"569","sub-057","Pre_SMA","Prefrontal",-0.0185207545255366,0.0103308594106998,-0.021248801106076,0.0342047535697285,-0.0554535546758045
"570","sub-058","Pre_SMA","Prefrontal",0.0725893478311566,0.0375826450606526,0.046387287483092,0.0431974143844945,0.0031898730985975
"571","sub-059","Pre_SMA","Prefrontal",0.00228593998632444,-0.0408392386947751,-0.0115050439665399,-0.00723332632088684,-0.00427171764565306
"572","sub-060","Pre_SMA","Prefrontal",-0.0531477929177803,0.00931464574782877,-0.00995133256171681,-0.0340382794338118,0.024086946872095
"573","sub-061","Pre_SMA","Prefrontal",0.0519822337681345,0.0193432327957914,0.0598824680982111,-0.0104552651037874,0.0703377332019985
"574","sub-062","Pre_SMA","Prefrontal",-0.0286951044351212,-0.0100698086642579,-0.0059412812051471,0.000415701183248974,-0.00635698238839607
"575","sub-063","Pre_SMA","Prefrontal",0.0583421039382656,-0.00968377859814706,0.0588290815316265,0.0139476782741458,0.0448814032574807
"576","sub-064","Pre_SMA","Prefrontal",-0.00902038759106284,0.0862531673160997,0.05270088423463,0.0401158822541945,0.0125850019804355
"577","sub-001","Right_Amyg","Limbic",0.00313361303618596,0.0727476395849097,0.0145706446214737,0.00257735289456867,0.011993291726905
"578","sub-002","Right_Amyg","Limbic",-0.0499922047523304,-0.00650617305322095,-0.0646665476743702,-0.0535935621595327,-0.0110729855148375
"579","sub-003","Right_Amyg","Limbic",0.040134343006157,-0.059961361470747,0.0281179447040445,0.0023279306973122,0.0257900140067323
"580","sub-004","Right_Amyg","Limbic",-0.0650124300594719,-0.0529167390479633,-0.0655941935780138,-0.0415316232556518,-0.024062570322362
"581","sub-005","Right_Amyg","Limbic",-0.0290581717326563,-0.032484382314408,-0.0141716823191504,0.00268127890295668,-0.0168529612221071
"582","sub-006","Right_Amyg","Limbic",-0.0171446999570178,0.0115371640436792,0.0335184593676596,0.0550111181421822,-0.0214926587745226
"583","sub-007","Right_Amyg","Limbic",0.0179376128973331,-0.0510748124525921,-0.00237229023407315,-0.0435306010670117,0.0411583108329385
"584","sub-008","Right_Amyg","Limbic",0.00127932340916583,0.0378971463316205,0.0303031517201277,-0.00660974468834964,0.0369128964084773
"585","sub-009","Right_Amyg","Limbic",0.0361336024383243,-0.035828416205271,-0.00478659548240426,0.0417814770147267,-0.046568072497131
"586","sub-010","Right_Amyg","Limbic",-0.0302572757520014,0.00906809464523426,-0.0562593607737702,-0.0384921415961244,-0.0177672191776458
"587","sub-011","Right_Amyg","Limbic",0.0266366304711857,-0.0383285404713814,-0.00757886340517827,-0.0430724718536125,0.0354936084484342
"588","sub-012","Right_Amyg","Limbic",-0.0298259266222723,0.0112918015807481,0.00736891488229403,-0.0225556122122867,0.0299245270945807
"589","sub-013","Right_Amyg","Limbic",0.0641618487641547,-0.0239582120006478,0.0228871060597139,-0.0187295269953009,0.0416166330550148
"590","sub-014","Right_Amyg","Limbic",0.0678347264185858,0.0050589048385981,0.0807487893110324,0.0104136904616022,0.0703350988494302
"591","sub-015","Right_Amyg","Limbic",-0.00542623880732412,-0.017510021882874,0.00728493565606656,-0.00683839066444117,0.0141233263205077
"592","sub-016","Right_Amyg","Limbic",-0.00653285723820481,-0.0260934737505613,0.00615122567574043,0.00299305728461342,0.00315816839112701
"593","sub-017","Right_Amyg","Limbic",0.0256207334385272,0.0346734680474152,0.028412091090952,-0.0175859717310305,0.0459980628219825
"594","sub-018","Right_Amyg","Limbic",0.0563416056919759,0.00963189538149234,0.0846592507510348,-0.0146129357991887,0.0992721865502235
"595","sub-019","Right_Amyg","Limbic",0.0878209036142056,-0.0653824742216327,-0.0176575193674656,-0.0284624277617394,0.0108049083942738
"596","sub-020","Right_Amyg","Limbic",0.00214714904703124,0.0105287962322827,0.00671807850725199,0.000810617438194278,0.00590746106905771
"597","sub-021","Right_Amyg","Limbic",-0.0156669920435034,-0.00997520870683128,-0.0337706687978771,-0.0268815531083945,-0.0068891156894826
"598","sub-022","Right_Amyg","Limbic",-0.0250917715302173,0.00374881823386421,0.0183505354079211,0.0464464047632496,-0.0280958693553285
"599","sub-023","Right_Amyg","Limbic",-0.0307131827111845,-0.00289279151569327,-0.0471447141053777,-0.0547192505121713,0.00757453640679361
"600","sub-024","Right_Amyg","Limbic",0.0104328994838732,-0.0512557799017904,-0.0553959343791508,-0.0051963112604496,-0.0501996231187012
"601","sub-025","Right_Amyg","Limbic",-0.0226048973981003,0.0153674074713927,-0.0148016249082903,0.0300642484915668,-0.0448658733998571
"602","sub-026","Right_Amyg","Limbic",0.0331872493963349,0.00722924107911262,0.0196526137358616,-0.0204137620683043,0.0400663758041659
"603","sub-027","Right_Amyg","Limbic",-0.00751465965518638,-0.0589579757615226,-0.071099193043452,-0.00889623949358892,-0.0622029535498631
"604","sub-028","Right_Amyg","Limbic",-0.00337318713737907,0.00367020773259013,-0.00329601961764822,-0.0140724131020192,0.010776393484371
"605","sub-029","Right_Amyg","Limbic",-0.0101814954011694,0.0244248144772402,0.0246515721100048,0.0428225908197222,-0.0181710187097174
"606","sub-030","Right_Amyg","Limbic",-0.053254586862277,0.0194434278927322,-0.0162505382650299,-0.0333099771407619,0.017059438875732
"607","sub-031","Right_Amyg","Limbic",0.0109959477089024,-0.00231593458175884,-0.00478659548240426,-0.00424017723624103,-0.00054641824616323
"608","sub-032","Right_Amyg","Limbic",-0.00666507847265923,0.00190229745692716,0.00661310544581258,0.0449467531268165,-0.0383336476810039
"609","sub-033","Right_Amyg","Limbic",-0.00978442546798386,-0.0339092716739533,0.0326777918710016,-0.0160474421218,0.0487252339928016
"610","sub-034","Right_Amyg","Limbic",0.0275796283854059,-0.0270462895509566,0.0294416424880516,-0.0217861869435367,0.0512278294315883
"611","sub-035","Right_Amyg","Limbic",0.141192603852005,-0.020033948439175,0.0763128648529406,0.0838558597212057,-0.0075429948682651
"612","sub-036","Right_Amyg","Limbic",0.022222360199653,-0.0264653735412873,-0.00392583823557333,-0.0420521578048356,0.0381263195692623
