"","Dorsal_ACC","Left_Amyg","Left_dMI","Left_IFG","Left_MFG","Left_OFC","Left_vAI","Left_VS","Pre_SMA","Right_Amyg","Right_IFG","Right_IPS","Right_MFG","Right_MI","Right_OFC","Right_PCG","V1"
"39",0.0937060668550411,0.0980459094564377,0.0574667200261397,0.510668973920894,0.428121606885854,0.150204415487224,-0.034162473437647,0.000428013677117946,0.303104136972043,0.124089480771627,0.451433952453134,0.486836284928479,0.393740392517501,0.0680317593165491,0.175562839847834,0.191639265843227,0.558284987165934
"40",0.176454115348235,0.175759794247408,0.177698626110309,0.506374641172108,0.431746405804475,0.245035757442439,0.164884920974351,0.159175891473811,0.360960244696199,0.0974679385743953,0.572786827254317,0.52197668666499,0.461114921655071,0.190153853647461,0.233161149447395,0.369801733048773,0.578465156074685
"41",0.169893392534385,0.046582476965864,0.147169984838042,0.42554908985528,0.37490415569944,0.0889601389660361,0.0850673457017761,0.113698176734992,0.15096159938251,0.00331299346897392,0.469453910476061,0.452515317982848,0.298800176781038,0.0670763633720137,0.201466085375253,0.183199383532516,0.505517012108998
"42",0.177782971729516,0.075042693600181,0.0898338015666637,0.514572765995444,0.427626702390482,0.159398372417972,0.0744417131427268,0.139371394858318,0.241314443768456,0.0396622402169196,0.526717216381998,0.51533946815041,0.437082193082539,0.118849362072848,0.300945365154309,0.115829399114123,0.485970996493956
"43",0.228257828992157,0.142831245102788,0.236146337863377,0.531876317764258,0.450001886013409,0.157554822870403,0.144102670774247,0.0672025257151496,0.280392663140378,0.125833762140978,0.58500844565777,0.458748341286209,0.405054660460888,0.136696285676784,0.20097105652558,0.175951166796603,0.56351279510335
"44",0.143874779747713,0.0689290425492045,0.228018655292774,0.535326972240184,0.395955890858228,0.290379135123155,0.052180006846962,0.2274913585392,0.239193083951429,0.095691886945403,0.515181553066592,0.473195138107869,0.351306101078618,0.151051581670131,0.312529751560302,0.179474333186336,0.554955417870678
"45",0.250564510730999,0.0990364122418019,0.113540318989129,0.460368374706393,0.525192660197258,0.139944807323196,0.0716521809421497,0.073185424774716,0.267366343421165,0.0203994876812763,0.558206481525219,0.529178598295827,0.419756295180764,0.0424551718714815,0.138869689268552,0.266931905466603,0.554799253085546
"46",0.176474372957467,0.110247096588113,0.14297254540364,0.341387046504676,0.409772553313048,0.17756302249749,0.0710612023871134,0.0383791228014411,0.260772654248773,-0.057607477387587,0.392385475584435,0.435404660327546,0.361981338793902,0.107070084008607,0.184743980125035,0.202131807329463,0.423541778789784
"47",0.200859284351862,-0.0267164127115343,0.170026424607676,0.409672279164151,0.441757827028807,0.157266895940276,0.130860260849317,0.0660007911516707,0.2541391843901,0.114009373904723,0.3884753051404,0.398435614510492,0.364736477637688,0.132744456645386,0.182018409994443,0.196924833484539,0.434781591892491
"48",0.0791938271259468,0.020268562730322,0.0612826260766987,0.469232853785667,0.332383429319714,0.151864956274801,0.0148139277220363,0.0496126686428949,0.26275159680306,0.0218972332627366,0.355730032161276,0.479341089739167,0.300509235809319,0.0530723915681435,0.137223475830504,0.0550963212511662,0.419842752804969
"49",0.123198568546043,0.16526055914629,0.112247017177476,0.5193261913003,0.476115133751714,0.189707250600192,0.0519313339824025,0.112569354453728,0.261221980108397,0.0963459497138152,0.445739190774782,0.498912226768704,0.30516936391509,0.143139790458302,0.123995541174445,0.190217422228426,0.538876360120386
"50",0.142252226973383,0.0885849906423534,0.070552082360622,0.410008038650432,0.413407672298017,0.184960520839726,0.0239614061441458,0.0715908099369523,0.29634662653479,0.175365202957677,0.460340455193899,0.490987077334444,0.347201721360197,0.119407042806902,0.171360831781721,0.154711693591451,0.523370350691557
"51",0.151374890732742,-0.0141797299653513,0.154957435129338,0.349477764534995,0.407288455426732,0.160985912675846,0.00398741306038866,0.00723052561156183,0.207148744058267,-0.0643433440258607,0.427686955923576,0.467934722116555,0.351765411029628,0.140378627937844,0.15337871192285,0.15081247013928,0.369061760580637
"52",0.256451423283231,0.118126863437803,0.137268063833071,0.507280918382568,0.553853637200764,0.252496188776013,0.112560436557477,0.206211948062749,0.28231478213029,0.160345405299532,0.524433383906159,0.484289602962474,0.416352151028446,0.161136776631476,0.228262272712868,0.256888476139675,0.48688484874275
"53",0.00284382528820319,-0.0708495760234196,-0.0111166424130059,0.393440969293408,0.2378587875527,0.0635214577851287,-0.0402590804077593,-0.0355970535384287,0.174686135212043,-0.0410042682998123,0.444912934032553,0.422932466822984,0.227803480600034,-0.0186706622434896,0.000874839834901582,0.0441350582700777,0.388080847139227
"54",0.16771991300794,0.111269239116567,0.148945300393143,0.399322253368125,0.371394460915924,0.213032553604655,0.043295058371361,0.146882875310347,0.269691814334249,0.0947112663420899,0.48186970170261,0.546883652987813,0.391027170696435,0.124014196617949,0.27377549739962,0.147714054015178,0.485349842288273
"55",0.174522303488019,0.106446723501547,0.119628110808099,0.52764378845965,0.442838070207773,0.215611193501472,0.00524741768182644,0.0246381053326045,0.358934226376745,0.084607993844363,0.502732360801023,0.475620588395843,0.345287183673043,0.0893364499713982,0.103190008055155,0.139296858371299,0.492715763757102
"56",0.170958780692786,0.11839864941811,0.187824887639829,0.358853942738723,0.31992206041298,0.135329462607614,0.110822878807058,0.0632554030437069,0.10453736357582,0.113073979493948,0.412201168521619,0.363613955013705,0.226956930228936,0.0853540604512109,0.11114615177204,0.166167584916584,0.573016298528766
"57",0.10793518949251,0.0885354982110906,0.148850450585886,0.352133873490315,0.280658254171328,0.13834343034539,0.0909477839531127,0.106503480483205,0.146762483734413,0.0950476464842606,0.399112962319241,0.323662213024924,0.150767498217765,0.141857885123366,0.128162305063252,-0.042747161909328,0.522779336032016
"58",0.0889168227248873,0.0372707690545172,0.204745603621535,0.379339917984426,0.311827791312805,0.191761129066921,0.105174586756102,0.120254816686411,0.173788298654972,0.137280743498462,0.385965994522931,0.365141271145769,0.307845152101031,0.0474394276999183,0.255608449235201,0.188289692696624,0.574491193205834
"59",0.0650512382771402,-0.00700345126632602,0.0320889984181177,0.401042910361035,0.346544699478094,0.0505640576271055,-0.00699482482382532,0.128767553396388,0.180141133270461,-0.0231693262710069,0.466327141695026,0.427954938333936,0.36095684500633,0.0353615221730277,0.107779101611101,0.125490789059167,0.545725910383783
"60",0.0686412381203415,0.0336290699109775,0.0779806932997338,0.281642502630407,0.27354718130765,0.215479892474831,0.121043424182933,0.0990068182088889,0.164283125282762,0.125466878769412,0.408980980445675,0.354799554054964,0.170899011792325,0.0931255851040775,0.127538752966725,0.0691484970798917,0.533538796859431
"61",0.171684255081661,0.110058064435728,0.13160293972975,0.405400332083288,0.36633936253496,0.124653704962029,0.208966272527434,0.0645654647625243,0.201130579590488,0.149427564847969,0.464358521018784,0.449923680879456,0.289481892905023,0.147403376463284,0.28067675592737,0.124186231615928,0.517088046670912
"62",0.166557165195174,0.0535292495810609,0.12188266753828,0.437895929128497,0.412395667749955,0.14491458765535,0.112705329533849,0.103160586003609,0.195142128248788,0.116983494525097,0.506865129596202,0.404580831872447,0.330247865210851,0.169882276256358,0.207250951159559,0.181660988180531,0.544985988725614
"63",0.0599098538692905,0.172648821536622,0.225566847579585,0.430798609956353,0.378799018470108,0.13111368600845,0.258118342075693,0.157148742144514,0.234167865487103,0.190029659709052,0.513758865370923,0.451673533761014,0.307951427754549,0.229657743084568,0.167502092622631,0.16679205710233,0.586157027303864
"64",0.183115586178534,0.0614433294809792,0.115780128560393,0.443417333469527,0.358369429190518,0.0955239549300981,0.0313606261390558,0.129616308797594,0.233031300129463,-0.0201654259942557,0.470024329745178,0.421859200384228,0.275026167322904,0.119690409224109,0.200960165115397,0.132196655265317,0.535224326349826
"65",0.185806296440972,0.119041757777133,0.156556334944549,0.468800534662275,0.426112972405277,0.185688703135788,0.0737711947964764,0.163007714920492,0.200580182713754,0.0715117541312496,0.479383392110666,0.411085049752141,0.385403139550337,0.0865295521419441,0.283999388953626,0.160696673710435,0.565684426971649
"66",0.0562185730252222,-0.0243322587367646,0.0516043410779982,0.398626987435491,0.294265393290964,0.146263027272111,-0.0703927551875278,0.114350767903219,0.190031362491146,0.000408336531027022,0.381061064108724,0.350044071909709,0.283171934088461,0.0323134740106968,0.115850029523575,0.0923592137177988,0.388670916096711
"67",0.142285907334882,0.188114621235664,0.115732830473249,0.413989710728274,0.408546741097029,0.137410878664007,0.130051451844403,0.0939839068837104,0.241171595686227,0.133281271117288,0.539075781835002,0.503489339407755,0.418249613622012,0.138449113155497,0.108249603937933,0.231354313374985,0.557792482483112
"68",0.122854961178348,0.147489681629298,0.192934966349439,0.469084657479316,0.35893141806125,0.235480306605086,0.0973563246450847,0.0949319553592836,0.211301182464802,0.0736814802695562,0.45889997639812,0.436236200429139,0.330187908881937,0.170198243534403,0.0889235296774046,0.19077108461302,0.571304541147795
"69",0.168377721127049,0.161316372659664,0.10158038972823,0.397341703434336,0.336989529780182,0.160139144827169,0.157800155312211,0.105656385365176,0.263602623799589,0.10899855191933,0.472999277983931,0.433220243601227,0.364312038347953,0.0921007528140557,0.229920887016122,0.103668149266,0.606517391630393
"70",0.0344974739080489,0.0243247780200265,0.113423664967752,0.421001039896476,0.393913261035038,0.127218191344009,0.091247484138087,0.0661009430979347,0.199562910855069,0.0141410460248144,0.462413076910443,0.49073626012714,0.340956129978376,0.0559679652636873,0.133200141798854,0.161951884433877,0.559731297485977
"71",0.105109180999014,0.0931534051926999,0.0762624774255321,0.298618785063992,0.349434034400762,0.155537613497349,0.0592404025285732,0.0160003340657155,0.205939638581329,0.0167854180301257,0.396634048693895,0.468507829962766,0.266712913354275,0.0899694310300567,0.146993752819097,0.155156891201624,0.562498283695225
"72",0.190708810272169,0.0723961482964877,0.1742350138552,0.469689970698366,0.402540024818442,0.174560674036498,0.177747367070532,0.127024667628855,0.330016841117043,0.130951818779748,0.501959492977471,0.431057336300999,0.365664432162709,0.109489198736411,0.144455786632679,0.0841292143913952,0.512234104830093
"73",0.168777819315103,0.126414079056166,0.185781974542568,0.416359041008527,0.310265056607071,0.186679562039374,0.127893777318807,0.19676958647548,0.245245565481643,0.122094464120426,0.489838220335191,0.404429963086724,0.35828403971577,0.114758663531482,0.154123617466565,0.0993541058056926,0.512968370645993
"74",-0.0047857085368159,0.0773196468764338,0.165342295915563,0.463215045821476,0.382407379065485,0.116017385493987,-0.0240945137522628,0.0330242667724219,0.280638273582908,0.112411363515703,0.475415632648373,0.48886830414938,0.352578487064824,0.0517263030842598,0.106515718627382,0.0770375131967311,0.576116471815247
"75",0.119760689151759,0.104435220201935,0.115468721898645,0.446586367510936,0.404105870605007,0.175995571921811,0.0738447194117716,0.0221872608123393,0.266495692969223,0.0882928289729885,0.520625047991438,0.486767496219973,0.355649633893366,0.0443884626058305,0.116646230505407,0.00593061571579659,0.579667966410152
"76",0.143305002103754,0.122288942871409,0.103040508259022,0.486628804732927,0.408827793141122,0.135403090930423,0.0483805273042259,0.0924645435680733,0.346944157127422,0.0727687065175831,0.480954644018934,0.526757662996911,0.440334606146148,0.0642823448990622,0.1371417844725,0.152579326876639,0.585036448571071
"77",0.121844691520769,-0.0104616506292462,0.162922328110648,0.411789217617507,0.328591867665926,0.0938109851175367,-0.0084322774920691,0.142304686558392,0.270653526410329,-0.0678200337578396,0.415957831903054,0.477705666111673,0.310126014272484,0.0463663858824451,0.110445578825373,0.249480799101222,0.483300243912453
"78",0.128571455290543,0.132599193687108,0.143123739494954,0.454665001910589,0.327194536754789,0.188981702938804,0.0170817352430702,0.178262196052191,0.150741747990065,0.119308342857026,0.442711602039397,0.374746206048752,0.317463030466072,0.116417354055949,0.206746129683099,0.0827832808694505,0.590342524008539
"79",0.209819456860533,0.15140722445464,0.161093429754105,0.403623554819826,0.422374088452505,0.181436570221127,0.0749984656125727,0.0862139879128762,0.26395934952444,0.0469649119590683,0.495098520067853,0.522243162440687,0.386599225879924,0.101624140916171,0.123887902575553,0.2340702728026,0.5391541287125
"80",0.214271082628709,0.11833283809797,0.216089290814193,0.496213507164513,0.459702670233604,0.225230108535639,0.145099494538687,0.0916162862537358,0.304030354656289,0.100091082703121,0.453154900186283,0.412696730256877,0.374934405425503,0.170382943201766,0.211811166458031,0.123379396812385,0.57542930980251
"81",0.156946178398353,-0.00560682202358753,0.00177565399388751,0.520962822548301,0.47974486670811,0.231836657763407,0.0895741787945232,0.0788706947221577,0.376060212855526,0.173691697018849,0.511868315607108,0.510488717758337,0.418326969031836,0.0225037832308808,0.222780447519685,0.202747466320342,0.584540884939041
"82",0.0703629972781427,-0.0742996931401192,0.0314773878130888,0.491685304747,0.44555568564349,0.17146464320038,-0.10109213310574,0.0253293046110032,0.240636378967356,-0.0384277602131465,0.490355371593803,0.503778789931637,0.27169449307608,0.0116850671396353,0.0895824287340888,0.11848334966479,0.549669723318543
"83",0.156914776993145,0.0354614214575957,0.223481943630916,0.51351249861845,0.469494139211892,0.230606376896745,0.200962801273254,0.160712390062978,0.269276527986299,-0.0214367450296286,0.505113100817811,0.608463341970064,0.390918453946712,0.151687987515569,0.217014381418182,0.353593485979165,0.588984074536895
"84",0.227640391446387,0.118603614687634,0.236087993692875,0.524292678930961,0.461381749121874,0.245031456603079,0.157790733275052,0.0193675557046804,0.287333448903099,0.153961211879848,0.588446672637128,0.56577931074071,0.451494867565451,0.168567995038562,0.215984048406987,0.341381016115085,0.494539478472056
"85",0.177965007540559,0.024662396626988,0.0914594851558683,0.562924240719236,0.496175604645405,0.164316720004513,-0.0913172491310816,0.0120023692909584,0.171642063022604,-0.0393296891617311,0.612814593229876,0.478940212233961,0.430841342360159,-0.0361291084996385,0.158187310471535,0.198049451000296,0.514727079243489
"86",0.0939220726956931,0.0422216870600175,0.0990175769892688,0.535486772452553,0.348349910366832,0.214333137768754,0.105145879778919,0.152992780767439,0.284984767931706,0.154625793052698,0.59396323335426,0.567333390164571,0.383640212123652,0.143233932065896,0.152583971348698,0.116050504453407,0.646929477694544
"87",0.14411354817031,-0.000527412035822355,0.0721274433074036,0.517166485617057,0.503846845437282,0.200425297705749,0.0579549452128941,0.130449154241776,0.321855613034098,-0.0538324790420019,0.605639456738351,0.590854123591744,0.390576034055832,0.175194273395283,0.318025225950643,0.275820745666893,0.583321749167162
"88",0.229901439222492,0.0552401463023504,0.225719548474474,0.615411605762551,0.56526568589329,0.314704262065938,-0.00699550411110939,0.228971300293786,0.322300698157942,0.0792916864323482,0.598848061966664,0.582387233647078,0.489769433848693,0.134513811962738,0.239352552248561,0.277403963626411,0.591734197562569
"89",0.20492202393579,-0.0771189854643033,0.0734832694269404,0.601312767500012,0.534659098539302,0.214447880403683,0.0214956436672747,0.103960980108418,0.362664916898514,-0.122009370212141,0.519042365646918,0.525327205833373,0.509651232369284,0.0533521225480506,0.232862177778411,0.200449197714521,0.487580807767557
"90",0.128770109137295,0.120544418861813,0.0914826512871549,0.49407054202624,0.408610296830406,0.240554630684585,0.144024582320297,0.116252838893905,0.19309688339602,0.0643205634471803,0.49249922983014,0.499433461740957,0.379492143564209,0.151830131571468,0.31264484513564,0.26455973366622,0.56650482059277
"91",0.174431710520126,0.126658179218647,0.157097620050803,0.447311034454364,0.381914366183853,0.18715092226935,0.167459023172986,0.0840322122218133,0.331904924683895,0.144357850923097,0.566113596257411,0.58567225739184,0.42630659059741,0.141599153271402,0.206780077060101,0.216020886849635,0.630911995294856
"92",0.101787293552612,0.0567948782998308,0.169929361320712,0.451405209659308,0.355975214578661,0.0890212934824616,0.00511667982366582,0.0303364566258995,0.119561384527107,0.0313875131041337,0.4828798108304,0.416304041845048,0.302781925319941,0.0736456209260953,0.0577923788134014,0.203139440067606,0.519500766182289
"93",0.128146980552805,0.086587256568836,0.154040947604653,0.412155264884107,0.399553878038629,0.21620112662168,0.174902547857104,0.082665218374842,0.243836477340662,0.121654670435688,0.380892496357297,0.420718961990507,0.285484256871056,0.12554704271439,0.234466535147857,0.154034746076295,0.51703406677031
"94",-0.111844477572336,-0.176139726921638,-0.11113561395083,0.306120508576067,0.25868536371982,-0.0133327953449009,-0.204253089317249,-0.133110964263102,0.14852966431622,-0.184806950810699,0.3585854362099,0.358247918172134,0.249158536570197,-0.126802723951646,-0.0522934133219426,-0.0261308992236589,0.46036520136221
"95",0.165578502584163,0.116958018924354,0.16842251022222,0.497858074656886,0.450472388745676,0.204976624387509,0.166907523263334,0.0398066350975184,0.310527068948208,0.129697602898973,0.571897183664238,0.454593389612171,0.434910246769608,0.177914787685755,0.158771240181654,0.203834555006171,0.528050467366539
