"","subj","roi","PC1","PC2","beh_sim","cluster","category","diff","network"
"l_s319.3","l_s319","Left_IFG",0.0032381867015658,0.0452718481995096,0.0644641335537158,0.102194624054631,-0.000290990819725816,0.102485614874357,"Prefrontal"
"l_s320.3","l_s320","Left_IFG",0.101370499627192,-0.0441097292152278,0.040850972212109,0.0168595218624686,0.0167127424742982,0.000146779388170398,"Prefrontal"
"l_s322.3","l_s322","Left_IFG",0.115018712054433,-0.0195263399905805,0.0350540412234939,0.102852292783529,-0.000540411559702725,0.103392704343232,"Prefrontal"
"o_s307.3","o_s307","Left_IFG",0.0397830637635677,-0.0104662569395694,0.046232073119513,0.0460927470961917,0.00798163174810438,0.0381111153480873,"Prefrontal"
"o_s309.3","o_s309","Left_IFG",0.0808497240577739,-0.0101534657021338,0.0451184994659039,0.0633385204651262,0.0161513943505744,0.0471871261145518,"Prefrontal"
"o_s321.3","o_s321","Left_IFG",-0.0320232363492841,-0.0563015021622623,-0.081610562419077,-0.0556907535626914,-0.0456965532705234,-0.009994200292168,"Prefrontal"
"o_s323.3","o_s323","Left_IFG",0.111138429677274,-0.0328872657922433,0.0244204217107993,0.0488070354413639,0.0211415532342431,0.0276654822071208,"Prefrontal"
"o_s324.3","o_s324","Left_IFG",0.0253420122049002,0.135559140490561,0.0516383710426431,0.075616067883473,0.0653162379453277,0.0102998299381453,"Prefrontal"
"o_s325.3","o_s325","Left_IFG",0.0192304117570005,0.0173117585557396,0.00288593191593489,0.0139617039800245,-0.0186879423274298,0.0326496463074543,"Prefrontal"
"o_s326.3","o_s326","Left_IFG",0.0365808462681849,-0.0131545669460936,0.0424158678496065,0.0374071813562924,0.00592381081097318,0.0314833705453192,"Prefrontal"
"o_s327.3","o_s327","Left_IFG",0.0110507602034942,0.00857077219024857,-0.015082085731296,0.0326567757800922,-0.00446881721018935,0.0371255929902816,"Prefrontal"
"o_s328.3","o_s328","Left_IFG",0.0901502155575393,-0.00160422382499369,0.0378333214274381,0.0975509881938029,0.0565331521977815,0.0410178359960214,"Prefrontal"
"o_s329.3","o_s329","Left_IFG",-0.0736328091385028,0.0882217434822977,0.0305367354591832,0.0248616376001499,0.0263615582975475,-0.0014999206973976,"Prefrontal"
"o_s330.3","o_s330","Left_IFG",-0.0491952271850633,0.0668514541107823,0.0089744235625478,0.0639287269579616,0.0509258005648692,0.0130029263930924,"Prefrontal"
"o_s331.3","o_s331","Left_IFG",0.00721532293455117,-0.00256635362790715,0.014304160235632,0.0281389549983324,-0.0223268614113536,0.050465816409686,"Prefrontal"
"o_s332.3","o_s332","Left_IFG",0.11428126994012,-0.0913109289980885,0.0164190893421582,0.0247776111418838,-0.0160474421218,0.0408250532636838,"Prefrontal"
"o_s333.3","o_s333","Left_IFG",-0.058980176679773,0.0893578684481005,-0.0214074151653796,0.0796500812266099,-0.0147376730072586,0.0943877542338685,"Prefrontal"
"o_s334.3","o_s334","Left_IFG",0.0462288714834965,-0.0349521538967013,0.0484819357053607,0.0472499165028569,-0.0148832003298818,0.0621331168327387,"Prefrontal"
"o_s335.3","o_s335","Left_IFG",-0.0459559910706457,-0.0082575601043503,-0.0462173321343554,-0.0366083284029316,-0.00507159762541651,-0.0315367307775151,"Prefrontal"
"o_s337.3","o_s337","Left_IFG",0.0644837575131879,-0.0922327840535828,-0.0122083427165026,-0.00780980755273927,-0.0069007487810055,-0.000909058771733771,"Prefrontal"
"o_s338.3","o_s338","Left_IFG",-0.064590356582005,0.173624862511313,0.0432278911310137,0.101643098871988,0.0597240262458738,0.0419190726261142,"Prefrontal"
"o_s339.3","o_s339","Left_IFG",0.01624581607424,-0.0771116515657186,-0.0518857352444203,0.0149696115619689,-0.0186047731854216,0.0335743847473905,"Prefrontal"
"o_s340.3","o_s340","Left_IFG",-0.043755015139939,-0.0230917812352356,-0.0548735991117569,-0.00984635387822017,0.00870915947573941,-0.0185555133539596,"Prefrontal"
"o_s342.3","o_s342","Left_IFG",0.0629094217745204,-0.00288199342848212,0.0852390583798187,0.0860126545794595,0.0207048758968258,0.0653077786826337,"Prefrontal"
"TD102.3","TD102","Left_IFG",0.0350873665354807,-0.0137975244835241,0.00654864313179051,0.0212908074632265,0.00318012458903255,0.0181106828741939,"Prefrontal"
"TD308.3","TD308","Left_IFG",-0.00161108656983224,-0.0242949215068973,-0.0380580310322117,-0.027361590493863,-0.0232210825942175,-0.0041405078996455,"Prefrontal"
"TD314.3","TD314","Left_IFG",-0.0163334230718158,0.125591096664658,0.0476699577171217,0.0276767342282744,0.029044890700456,-0.0013681564721816,"Prefrontal"
"TD316.3","TD316","Left_IFG",0.0037301494354468,0.046583568597569,0.0273607730333126,0.0353891162186797,0.0607044703232829,-0.0253153541046032,"Prefrontal"
"TD317.3","TD317","Left_IFG",0.0234434583680998,-0.0252383811604579,-0.0192963822007193,-0.041570421142971,0.0579720275856805,-0.0995424487286515,"Prefrontal"
"TD318.3","TD318","Left_IFG",0.0642537456081509,-0.0467483925117126,0.00215560974908157,0.0155995691148244,0.00191222766355278,0.0136873414512716,"Prefrontal"
"TD323.3","TD323","Left_IFG",-0.00184816330731903,-0.0133648049183386,-0.00891486078785723,-0.0336865985122036,0.00135102958973875,-0.0350376281019423,"Prefrontal"
"TD329.3","TD329","Left_IFG",0.010859252738064,-0.00606569333885096,0.00167463265638747,-0.00493355471036146,-0.0339550430736444,0.0290214883632829,"Prefrontal"
"TD330.3","TD330","Left_IFG",0.0246490198485851,-0.0205862178087041,-0.0246338262642352,0.0156205679103628,-0.0282960133426928,0.0439165812530556,"Prefrontal"
"TD355.3","TD355","Left_IFG",0.00210093341055705,-0.0169500394916688,-0.019793432692258,-0.0479232366949514,-0.0413442363389409,-0.0065790003560105,"Prefrontal"
"TD358.3","TD358","Left_IFG",-0.0215054144724757,0.0735690206016679,0.0359299649930431,0.00142757117599075,0.0164008811279842,-0.0149733099519934,"Prefrontal"
"TD359.3","TD359","Left_IFG",-0.0348725837301473,0.00116529638838152,0.0034885009790112,0.00560537113386963,0.00615245478552509,-0.00054708365165546,"Prefrontal"
"TD360.3","TD360","Left_IFG",-0.00805358436803673,-0.0085440391907802,-0.0346070542729377,-0.021248801106076,0.0251760229717128,-0.0464248240777888,"Prefrontal"
"TD361.3","TD361","Left_IFG",-0.0544368134387784,-0.00323242770945229,-0.0440784876116328,-0.00272918511145661,-0.00821028237285797,0.00548109726140136,"Prefrontal"
"TD362.3","TD362","Left_IFG",-0.0576721545419021,-0.0500955480125223,-0.0292143372919621,-0.0622425392843976,-0.0356406726329476,-0.02660186665145,"Prefrontal"
"TD363.3","TD363","Left_IFG",-0.0498436386568181,0.0434277185845197,0.0189588993438757,0.0119669685406234,0.00733725712678793,0.00462971141383547,"Prefrontal"
"TD364.3","TD364","Left_IFG",0.0426526680589155,-0.0414946588549328,0.0905711988487618,0.0375122971178349,0.047383792631556,-0.0098714955137211,"Prefrontal"
"TD367.3","TD367","Left_IFG",0.126418602297744,-8.89035104112346e-05,0.0709342868742568,0.119494719105741,0.00785691357879386,0.111637805526947,"Prefrontal"
"TD368.3","TD368","Left_IFG",-0.0237676748624789,-0.0242298552811712,-0.0229470823331222,-0.0555222842768736,-0.00694232088849998,-0.0485799633883736,"Prefrontal"
"TD369.3","TD369","Left_IFG",0.0175996488789198,0.014834296767792,0.0894882162092971,0.00608824227846881,0.0406571757037092,-0.0345689334252404,"Prefrontal"
"TD370.3","TD370","Left_IFG",0.0756455460096527,-0.0269543676079787,0.0444203308447737,0.0120929488479081,0.00282677541250634,0.00926617343540176,"Prefrontal"
"TD373.3","TD373","Left_IFG",0.01459275327473,-0.0175798704281077,0.00604689138380437,-0.0122189295390308,0.0329562431054313,-0.0451751726444621,"Prefrontal"
"TD374.3","TD374","Left_IFG",0.102354571547709,-0.0302481490954001,0.0148661935357641,0.065046025657039,0.00652660086964566,0.0585194247873933,"Prefrontal"
"l_s1101.4","l_s1101","Left_MFG",-0.0462303623893494,-0.0279009359647341,-0.0552866205476275,-0.0574598735747628,-0.00606931144888109,-0.0513905621258817,"Prefrontal"
"l_s1102.4","l_s1102","Left_MFG",0.0237486116401538,-0.0304088750598269,-0.0531869265364773,-0.0228661013914819,-0.00278520496926344,-0.0200808964222185,"Prefrontal"
"l_s1104.4","l_s1104","Left_MFG",-0.0525559963557939,0.0401419858908628,0.00594478484019416,0.00715896700901557,-0.0274847653162051,0.0346437323252207,"Prefrontal"
"l_s301.4","l_s301","Left_MFG",-0.0549623495614765,0.011984502959153,-0.0397731710102625,-0.103573708854687,-0.00675524659166546,-0.0968184622630215,"Prefrontal"
"l_s302.4","l_s302","Left_MFG",-0.0247069803884812,-0.0244991491612097,-0.0173792985596634,-0.0446201640071592,0.0324360609460255,-0.0770562249531847,"Prefrontal"
"l_s303.4","l_s303","Left_MFG",0.0035016608265557,-0.0425730504002262,-0.0171459401648483,-0.0193795919389565,-0.0110373139546579,-0.0083422779842986,"Prefrontal"
"l_s304.4","l_s304","Left_MFG",-0.0148789383413051,0.15272502943569,0.119860293046161,0.0689895075244084,0.113872139866356,-0.0448826323419476,"Prefrontal"
"l_s305.4","l_s305","Left_MFG",0.00195206441103236,0.0128402681403852,-0.009299572171721,-0.0112950798858731,0.0123677400446361,-0.0236628199305092,"Prefrontal"
"l_s306.4","l_s306","Left_MFG",0.0030229445140098,-0.0450892537774799,-0.0544867815462577,0.0041147844055494,-0.0273391605552721,0.0314539449608215,"Prefrontal"
"l_s308.4","l_s308","Left_MFG",0.0605901643075663,-0.0626937652899156,-0.0187679914409635,-0.0192535828556261,-0.027921586614423,0.0086680037587969,"Prefrontal"
"l_s310.4","l_s310","Left_MFG",-0.0105724249971193,-0.0406530604088654,-0.0251176924528521,-0.0264371999844695,-0.0416357283570074,0.0151985283725379,"Prefrontal"
"l_s312.4","l_s312","Left_MFG",0.0562553809195727,-0.0896487567982859,-0.0305403141948922,-0.0356623786426371,-0.00633952760572813,-0.029322851036909,"Prefrontal"
"l_s313.4","l_s313","Left_MFG",-0.000906864043505586,-0.0407717469371981,-0.0114898503236883,-0.0136677363693147,0.0105384144967264,-0.0242061508660411,"Prefrontal"
"l_s314.4","l_s314","Left_MFG",0.134487928803182,-0.0170906941496165,0.0844990691118074,0.0722597882571769,0.0764923572194686,-0.00423256896229171,"Prefrontal"
"l_s315.4","l_s315","Left_MFG",0.098628596469168,-0.0611214207688254,0.0159646784236801,0.0503854379040165,0.00773219565390029,0.0426532422501162,"Prefrontal"
"l_s317.4","l_s317","Left_MFG",0.212515357264159,-0.0472632732137049,0.138391868221546,0.091619994907025,0.0140932022824641,0.0775267926245609,"Prefrontal"
"l_s318.4","l_s318","Left_MFG",0.0792175020008904,-0.0196029150964338,0.00401116466776187,0.142753168572384,-0.00195379793481756,0.144706966507202,"Prefrontal"
"l_s319.4","l_s319","Left_MFG",-0.0990491934729555,0.087707785588499,0.0391370803432869,-0.0155785703330423,0.0213702921892537,-0.036948862522296,"Prefrontal"
"l_s320.4","l_s320","Left_MFG",-0.0581070162208018,-0.0349384116745233,-0.0316964554067706,-0.0592504203792381,-0.00760747796954335,-0.0516429424096947,"Prefrontal"
"l_s322.4","l_s322","Left_MFG",0.151363037379987,-0.0407338671105911,0.0761621157413201,0.0678505334279157,-0.0180641799838524,0.0859147134117681,"Prefrontal"
"o_s307.4","o_s307","Left_MFG",0.0399010690331532,-0.0159911571443728,0.00518663249044046,0.0501539233659918,0.0190414140788172,0.0311125092871746,"Prefrontal"
"o_s309.4","o_s309","Left_MFG",0.0390101684942237,-0.0539459134040034,-0.0111449599950467,-0.000377886249043728,-0.0379301252195654,0.0375522389705217,"Prefrontal"
"o_s321.4","o_s321","Left_MFG",-0.0686660011747621,0.0262513285723607,-0.0276936813686744,-0.0419069055328778,0.0199563044512168,-0.0618632099840946,"Prefrontal"
"o_s323.4","o_s323","Left_MFG",0.0797183674674436,-0.0168693913899584,0.0107216443909399,0.0567016359337692,0.0230131209185983,0.0336885150151709,"Prefrontal"
"o_s324.4","o_s324","Left_MFG",0.0674651403842041,0.000376274226417652,0.0186447769958136,0.0903922488951312,0.027131155762783,0.0632610931323482,"Prefrontal"
"o_s325.4","o_s325","Left_MFG",0.0351135539217111,-0.0100944306004756,-0.00182683959150844,-0.0328879543702368,-0.0212871141299892,-0.0116008402402476,"Prefrontal"
"o_s326.4","o_s326","Left_MFG",0.0820011927576964,-0.0588683539895182,0.0213865771218321,-0.0146966336745314,0.0552612978469901,-0.0699579315215215,"Prefrontal"
"o_s327.4","o_s327","Left_MFG",-0.0829870821455118,-0.0172989891001272,-0.0615044196770183,-0.0334133733649528,-0.0168790698509424,-0.0165343035140104,"Prefrontal"
"o_s328.4","o_s328","Left_MFG",0.224074937548848,-0.0474303683122359,0.107383135017662,0.158558186270707,0.0622275195669871,0.0963306667037199,"Prefrontal"
"o_s329.4","o_s329","Left_MFG",0.0787496094329043,0.00490835302284398,0.0178787860102439,0.0663743466505006,-0.0234498427575541,0.0898241894080547,"Prefrontal"
"o_s330.4","o_s330","Left_MFG",0.00493210919175361,-0.000786358308375007,-0.00459910096060998,0.0899901155034446,0.0389917321021427,0.0509983834013019,"Prefrontal"
"o_s331.4","o_s331","Left_MFG",0.0566858391267862,-0.0335297107549883,0.0333993571910234,0.00191042715896547,-0.0226595906278502,0.0245700177868157,"Prefrontal"
"o_s332.4","o_s332","Left_MFG",0.0212651571703839,-0.0321047129611738,-0.0145378576378054,-0.0586816178714261,0.00579909617834328,-0.0644807140497694,"Prefrontal"
"o_s333.4","o_s333","Left_MFG",0.00521382419227198,-0.036360562328516,-0.0381068375714544,-0.0226770602829678,-0.0274431638373203,0.0047661035543525,"Prefrontal"
"o_s334.4","o_s334","Left_MFG",-0.00422796899346949,-0.0352677001004521,0.0424350030460564,-0.0120929488479082,-0.00112239360143763,-0.0109705552464706,"Prefrontal"
"o_s335.4","o_s335","Left_MFG",-0.0797289927569193,0.141349015929584,-0.0329647918724927,0.0819956361691854,0.0382839845676048,0.0437116516015806,"Prefrontal"
"o_s337.4","o_s337","Left_MFG",-0.0202855240136038,-0.016861230582385,-0.0103870312397174,0.00831368861818282,-0.0148832003298818,0.0231968889480646,"Prefrontal"
"o_s338.4","o_s338","Left_MFG",-0.021436899598354,0.0788483618818873,0.0371308370696839,0.0603670703541428,0.0159434902398143,0.0444235801143285,"Prefrontal"
"o_s339.4","o_s339","Left_MFG",0.0221319485086467,-0.0139601016467058,-0.0395059162725427,-0.0108961508608345,0.0158395387023685,-0.026735689563203,"Prefrontal"
"o_s340.4","o_s340","Left_MFG",0.0575083467320402,-0.0533084415017404,0.0818211593489675,0.0187285515433985,0.0112867657284308,0.0074417858149677,"Prefrontal"
"o_s342.4","o_s342","Left_MFG",0.0596506140773233,-0.0410380627310591,0.0528097080722299,0.0428533189758769,0.00513395442297047,0.0377193645529064,"Prefrontal"
"TD102.4","TD102","Left_MFG",0.0493614875088637,-0.00392566803669459,0.0240320829779018,0.0168595218624686,-0.0173364749794725,0.0341959968419411,"Prefrontal"
"TD308.4","TD308","Left_MFG",0.0381108230738703,-0.00758593049943333,0.0278537859712103,0.0357254399565675,-0.0148624106739148,0.0505878506304823,"Prefrontal"
"TD314.4","TD314","Left_MFG",-0.00429650152730427,-0.0459638301550321,-0.0201812185509584,-0.0326777918710017,-0.0508216060702803,0.0181438141992786,"Prefrontal"
"TD316.4","TD316","Left_MFG",-0.0308063255241333,-0.0495787461401727,-0.0349191148052485,-0.0378907207368444,-0.0372640627197552,-0.0006266580170892,"Prefrontal"
"TD317.4","TD317","Left_MFG",-0.0239896162217591,-0.0525016166413216,-0.0622466661934767,-0.0515220425662155,-0.0274015624534022,-0.0241204801128133,"Prefrontal"
"TD318.4","TD318","Left_MFG",-0.0173892875147202,-0.0262423480531121,-0.0621021089770241,-0.0382060820342432,-0.0226387949056185,-0.0155672871286247,"Prefrontal"
"TD323.4","TD323","Left_MFG",0.0951743548716458,-0.0435948035840566,-0.0129873277227619,-0.0297358113957156,0.0525096942356002,-0.0822455056313158,"Prefrontal"
"TD329.4","TD329","Left_MFG",0.0122339012752206,0.0056931735502553,0.0363607511589127,-0.0558802852845306,0.0303555049548115,-0.0862357902393421,"Prefrontal"
"TD330.4","TD330","Left_MFG",0.0190092839382122,0.040457607485167,0.0320206819348973,0.0621371643897071,0.0665061407295528,-0.0043689763398457,"Prefrontal"
"TD355.4","TD355","Left_MFG",0.026698390924529,-0.0270291442009535,-0.0282915774307251,-0.03103862196139,-0.03493310031978,0.00389447835839,"Prefrontal"
"TD358.4","TD358","Left_MFG",-0.0283081739896364,-0.00787619801428114,-0.0225686378410914,-0.0228240921155197,-0.0096029919568481,-0.0132211001586716,"Prefrontal"
"TD359.4","TD359","Left_MFG",-0.036265414598458,-0.0194022359945301,-0.00247758946997881,-0.0357464604576353,-0.0279631891957996,-0.0077832712618357,"Prefrontal"
"TD360.4","TD360","Left_MFG",-0.002274758002202,0.0118813074039912,-0.0201828989534642,-0.0123239137443952,0.00143416998288408,-0.0137580837272793,"Prefrontal"
"TD361.4","TD361","Left_MFG",-0.0361888644012583,0.0105532744122285,-0.0266114091492778,-0.0274036093431511,-0.00249421212805109,-0.0249093972151,"Prefrontal"
"TD362.4","TD362","Left_MFG",-0.0214437654806512,-0.0515032983794649,-0.0479784586034412,-0.0472499165028569,-0.0512383906866042,0.0039884741837473,"Prefrontal"
"TD363.4","TD363","Left_MFG",-0.0327782565629046,-0.0252264237671708,-0.0188180887295424,-0.0232861986137426,-0.0279839905227679,0.0046977919090253,"Prefrontal"
"TD364.4","TD364","Left_MFG",0.15175811167466,-0.0288333371251051,0.0732878916449804,0.165863983662521,0.0478421013289913,0.11802188233353,"Prefrontal"
"TD367.4","TD367","Left_MFG",0.050159777253325,-0.0219771019220316,0.00605322655303967,0.0276137050437076,0.0197691651166486,0.007844539927059,"Prefrontal"
"TD368.4","TD368","Left_MFG",-0.0328225519776247,0.0219060889100753,-0.0140384714426541,0.0100143198769455,0.0401991566323192,-0.0301848367553737,"Prefrontal"
"TD369.4","TD369","Left_MFG",-0.0239866870798699,-0.066571624103485,0.00621158194625131,-0.0133947685611956,-0.013926889178465,0.000532120617269399,"Prefrontal"
"TD370.4","TD370","Left_MFG",-0.0138837810092881,0.0326773672693565,-0.0126869686041412,0.00854463550192099,-0.0232626751697479,0.0318073106716689,"Prefrontal"
"TD373.4","TD373","Left_MFG",0.0127244946963274,0.0452456394391743,0.0210243630210402,0.0768407905520661,0.0548860308714352,0.0219547596806309,"Prefrontal"
"TD374.4","TD374","Left_MFG",0.0407814091959481,-0.021014627689486,-0.00294817800430783,0.0544273102291945,0.00565359600133268,0.0487737142278618,"Prefrontal"
"l_s1101.5","l_s1101","Left_OFC",-0.0310915216752761,0.0293121648854565,-0.00361553727267792,-0.0137727245279137,0.0347666178241742,-0.0485393423520879,"Limbic"
"l_s1102.5","l_s1102","Left_OFC",0.00244997448151906,-0.0295638562323842,-0.0261456592821285,-0.0527429884099876,-0.0309588383491599,-0.0217841500608277,"Limbic"
"l_s1104.5","l_s1104","Left_OFC",-0.0350713658259205,-0.0135574280970831,0.000236000416765427,0.0237903261410888,0.0272351578645113,-0.0034448317234225,"Limbic"
"l_s301.5","l_s301","Left_OFC",-0.00440246787778461,0.0921428082453484,0.0415711613918818,0.00818771796604721,0.0097485009845762,-0.00156078301852899,"Limbic"
"l_s302.5","l_s302","Left_OFC",-0.0589478625642125,0.0317290881717804,0.0397217144195325,-0.0416124811756568,0.00791927263265435,-0.0495317538083112,"Limbic"
"l_s303.5","l_s303","Left_OFC",0.0552270544833496,-0.020750129418473,0.0269108773179339,0.0087965785972792,0.0783115130406732,-0.069514934443394,"Limbic"
"l_s304.5","l_s304","Left_OFC",0.0187333808594829,0.0899347738666448,0.0793428115199095,0.0566384524154024,0.03416313485844,0.0224753175569624,"Limbic"
"l_s305.5","l_s305","Left_OFC",-0.0236400908539955,0.0780298975365734,-0.0124741626171989,0.0446411995316987,0.00617324063293182,0.0384679588987669,"Limbic"
"l_s306.5","l_s306","Left_OFC",0.0670706977385189,0.00400202307430504,0.0564107075247507,0.0793754342894322,0.0172533098767349,0.0621221244126973,"Limbic"
"l_s308.5","l_s308","Left_OFC",0.0166074305823356,-0.0722186476609835,-0.0229609833242332,-0.0229081107481375,0.00810635016571278,-0.0310144609138503,"Limbic"
"l_s310.5","l_s310","Left_OFC",-0.0177112629678769,-0.0412952985454899,0.00779301855138066,-0.0611045629852363,0.0170869803860235,-0.0781915433712598,"Limbic"
"l_s312.5","l_s312","Left_OFC",0.0846282374911519,-0.00267529417014031,-0.00420337566918504,0.00283415432128333,-0.0272559583554687,0.030090112676752,"Limbic"
"l_s313.5","l_s313","Left_OFC",0.0473829426645109,-0.0139464695209489,0.0216762948204347,0.00262421596177288,-0.0254672004038169,0.0280914163655898,"Limbic"
"l_s314.5","l_s314","Left_OFC",0.115423273739712,0.0197516490944667,0.122139142761852,0.0891012918604951,0.126883431339523,-0.0377821394790279,"Limbic"
"l_s315.5","l_s315","Left_OFC",0.0474817383213067,-0.00279340114700037,0.0302234670035306,0.0564699652401804,0.0157771679443452,0.0406927972958352,"Limbic"
"l_s317.5","l_s317","Left_OFC",0.0190074116090244,-0.0277612697242652,0.022302100411546,-0.0281599653174565,-0.00286834586551902,-0.0252916194519375,"Limbic"
"l_s318.5","l_s318","Left_OFC",-0.0387005909138064,0.0119081382239016,-0.0414677286127649,0.0153055874132481,0.0131784896110608,0.0021270978021873,"Limbic"
"l_s319.5","l_s319","Left_OFC",0.0777440149578215,0.0033891683559186,0.102654176958542,0.067955986563681,-0.00448960268517534,0.0724455892488563,"Limbic"
"l_s320.5","l_s320","Left_OFC",0.0563222038416775,-0.0426215132586021,0.00406412464758327,0.00619321463433636,-0.00937433573246678,0.0155675503668031,"Limbic"
"l_s322.5","l_s322","Left_OFC",-0.021487793599117,0.0673324198147867,-0.00056498528732296,0.0294836663046544,0.0188750738438572,0.0106085924607972,"Limbic"
"o_s307.5","o_s307","Left_OFC",-0.0131983424274077,0.0699091127014218,-0.0104776978995809,0.0462400162874788,0.00380368395143561,0.0424363323360432,"Limbic"
"o_s309.5","o_s309","Left_OFC",0.0471443265831769,-0.0506786781282163,-0.0269316728965529,0.072724080585493,-0.0237617923941388,0.0964858729796318,"Limbic"
"o_s321.5","o_s321","Left_OFC",-0.0464439488016548,0.0173880873744457,-0.0347313106855584,0.00984635387822014,-0.0285456355617049,0.038391989439925,"Limbic"
"o_s323.5","o_s323","Left_OFC",-0.0338853926812884,0.00952016185843575,-0.0357419071976529,0.0268153541890455,-0.00979007506804842,0.0366054292570939,"Limbic"
"o_s324.5","o_s324","Left_OFC",0.0400190754134241,-0.0291994333447998,-0.0404435680606093,-0.0412760050216492,-0.0298978185194229,-0.0113781865022263,"Limbic"
"o_s325.5","o_s325","Left_OFC",0.0562421897104211,0.0411256501695984,0.0650562389576852,0.0243784902219067,0.0533017392948262,-0.0289232490729195,"Limbic"
"o_s326.5","o_s326","Left_OFC",0.0979528257391835,0.000441590122573069,0.0983867283612045,0.0960464265469363,0.00939512262109183,0.0866513039258445,"Limbic"
"o_s327.5","o_s327","Left_OFC",0.0177197600584946,-0.0294196616115224,-0.0219616707903517,0.00440870125889526,-0.0334972514686187,0.037905952727514,"Limbic"
"o_s328.5","o_s328","Left_OFC",0.00737000647191929,0.0137099241596832,0.0252947272076224,0.0411287996459861,0.0140308347776007,0.0270979648683854,"Limbic"
"o_s329.5","o_s329","Left_OFC",0.0141984726887084,-0.0145241594584752,0.0244673858876916,0.0126388679996349,0.0130329692133055,-0.000394101213670599,"Limbic"
"o_s330.5","o_s330","Left_OFC",-0.0022639599494047,-0.0306667796314488,-0.0359163897638388,-0.00314906233475465,-0.00355425987867744,0.00040519754392279,"Limbic"
"o_s331.5","o_s331","Left_OFC",-0.0106683220278543,-0.00833742279064456,-0.0102411921870702,0.00535343941468266,0.0140932022824641,-0.00873976286778144,"Limbic"
"o_s332.5","o_s332","Left_OFC",0.0087130284302858,-0.0222576030920168,-0.0228387557420233,-0.0595243018892146,0.0265903542417662,-0.0861146561309808,"Limbic"
"o_s333.5","o_s333","Left_OFC",0.0434316612817359,0.0454251586713914,0.0532196294603919,0.101685521694057,0.0111204643917643,0.0905650573022927,"Limbic"
"o_s334.5","o_s334","Left_OFC",-0.0840051272601752,0.00272338160134172,-0.00741234839597779,-0.0784248253555115,-0.0294817508128166,-0.0489430745426949,"Limbic"
"o_s335.5","o_s335","Left_OFC",-0.047072709137832,0.0279206756757743,-0.0393921184201457,0.00917449534414078,0.00902095985062637,0.00015353549351441,"Limbic"
"o_s337.5","o_s337","Left_OFC",0.101530311885469,-0.0375019063267954,0.0553923339521609,0.0617999739760972,0.0554489371590501,0.00635103681704709,"Limbic"
"o_s338.5","o_s338","Left_OFC",-0.0351116319100759,0.0687129171803449,-0.0112757064958102,0.0402035492461332,0.00771140935657506,0.0324921398895581,"Limbic"
"o_s339.5","o_s339","Left_OFC",-0.0304145432485817,0.018788782082741,-0.0191443115355471,-0.00518548531472833,0.0112659780273963,-0.0164514633421246,"Limbic"
"o_s340.5","o_s340","Left_OFC",0.00707959717399575,-0.0345332622739672,0.0447981304202546,-0.0493541870451657,-0.0193948905878492,-0.0299592964573165,"Limbic"
"o_s342.5","o_s342","Left_OFC",-0.0257073183928522,0.0375779833466355,0.0217039751978884,0.0129118303800891,0.0415316232556518,-0.0286197928755627,"Limbic"
"TD102.5","TD102","Left_OFC",0.0668962857283862,0.0152493697023235,0.0731202725674143,0.0852724732303064,0.0394705245896181,0.0458019486406883,"Limbic"
"TD308.5","TD308","Left_OFC",-0.0242486788471337,-0.00448040695940295,-0.00542580710670761,0.0788261762202379,0.0519261242581521,0.0269000519620858,"Limbic"
"TD314.5","TD314","Left_OFC",0.0260121696604177,-0.0591395819427206,-0.0755485732048403,-0.0380799366073054,-0.0551570554652852,0.0170771188579798,"Limbic"
"TD316.5","TD316","Left_OFC",0.015468836770644,0.0457774730797339,0.0372566058268327,0.0275296664720671,0.0660051063041218,-0.0384754398320547,"Limbic"
"TD317.5","TD317","Left_OFC",0.0629394387677341,-0.0477307517412039,-0.00887845601274155,-0.00738990970504465,-0.0238033860270461,0.0164134763220014,"Limbic"
"TD318.5","TD318","Left_OFC",0.0129786495371704,-0.0404707785883861,-0.0393950264412576,-0.0204716968665953,-0.019706785646771,-0.000764911219824301,"Limbic"
"TD323.5","TD323","Left_OFC",0.0400221998337275,-0.0413037593937065,0.00506077029821171,-0.0308074705916797,-0.0500714381167961,0.0192639675251164,"Limbic"
"TD329.5","TD329","Left_OFC",-0.022952437238171,0.0619404104104415,0.0639476565365627,0.039719923107587,0.00783612724110963,0.0318837958664774,"Limbic"
"TD330.5","TD330","Left_OFC",0.0251460837171961,-0.029198616800347,0.018952010024298,-0.00186843965005963,-0.00157966571928844,-0.00028877393077119,"Limbic"
"TD355.5","TD355","Left_OFC",-0.0637185712953024,-0.0231651028504173,-0.0496396923059366,-0.0487228608713869,-0.013615054177654,-0.0351078066937329,"Limbic"
"TD358.5","TD358","Left_OFC",-0.0150946587837474,-0.0166086786951001,0.00686214064458551,-0.0284751230973279,-0.00606931144888109,-0.0224058116484468,"Limbic"
"TD359.5","TD359","Left_OFC",0.0453036354215982,-0.00103298476947105,0.041002135812025,0.038332228676523,0.0324984818731077,0.0058337468034153,"Limbic"
"TD360.5","TD360","Left_OFC",-0.0181928648541165,0.107069435978383,0.0263839596510023,0.0282650172862738,0.0816584466979553,-0.0533934294116815,"Limbic"
"TD361.5","TD361","Left_OFC",-0.0362980434682177,-0.0202241662238727,-0.0464766609813426,-0.0327618565233836,-0.0282336083399904,-0.0045282481833932,"Limbic"
